count,Text,Sentiment,Timestamp,User,Platform,Hashtags,Retweets,Likes,Country,Year,Month,Day,Hour,Sentiment_clean,Emotions,text_sep,Hashtags_sep,Country_sep
1,"Tears fall like raindrops, mourning the end of a cherished friendship. ", Grief      ,2020/11/28 14:20, FriendshipsEnd  , Facebook , #Grief #LostFriendship                  ,22,45, UK              ,2020,11,28,14,Grief,Negative,"['Tears', 'fall', 'like', 'raindrops,', 'mourning', 'the', 'end', 'of', 'a', 'cherished', 'friendship.']","['#Grief', '#LostFriendship']",['UK']
1,"Despair clouds the mind, feeling adrift in an endless sea of darkness. ", Despair   ,2016/5/15 22:30, LostInDarkness  , Instagram , #Despair #EndlessDarkness               ,28,55, Australia        ,2016,5,15,22,Despair,Negative,"['Despair', 'clouds', 'the', 'mind,', 'feeling', 'adrift', 'in', 'an', 'endless', 'sea', 'of', 'darkness.']","['#Despair', '#EndlessDarkness']",['Australia']
1,"Shattered by betrayal, trust crumbles like fragile glass.          ", Betrayal      ,2018/9/10 13:15, BrokenTrust     , Twitter  , #Betrayal #ShatteredTrust               ,22,45, Germany         ,2018,9,10,13,Betrayal,Negative,"['Shattered', 'by', 'betrayal,', 'trust', 'crumbles', 'like', 'fragile', 'glass.']","['#Betrayal', '#ShatteredTrust']",['Germany']
1,"Aching heart, the symphony of pain plays in the silence of solitude. ", Suffering ,2022/3/20 19:30, SilentSufferer  , Facebook , #Suffering #HeartacheSymphony          ,25,50, Brazil          ,2022,3,20,19,Suffering,Negative,"['Aching', 'heart,', 'the', 'symphony', 'of', 'pain', 'plays', 'in', 'the', 'silence', 'of', 'solitude.']","['#Suffering', '#HeartacheSymphony']",['Brazil']
1,"Emotional storm, a whirlwind of sadness engulfs every thought.    ", EmotionalStorm ,2017/7/18 17:45, StormyFeelings  , Instagram , #EmotionalStorm #SadnessWhirlwind      ,30,60, India          ,2017,7,18,17,Emotionalstorm,Unknown,"['Emotional', 'storm,', 'a', 'whirlwind', 'of', 'sadness', 'engulfs', 'every', 'thought.']","['#EmotionalStorm', '#SadnessWhirlwind']",['India']
1,"Haunted by regrets, the ghost of the past lingers relentlessly.   ", Regret        ,2018/12/15 10:00, LingeringGhost  , Twitter  , #Regret #HauntedPast                    ,18,35, France         ,2018,12,15,10,Regret,Negative,"['Haunted', 'by', 'regrets,', 'the', 'ghost', 'of', 'the', 'past', 'lingers', 'relentlessly.']","['#Regret', '#HauntedPast']",['France']
1,"Torn apart by grief, the echoes of loss reverberate through the soul. ", Grief      ,2015/6/28 21:15, EchoesOfLoss    , Facebook , #Grief #TornApart                       ,28,55, Italy         ,2015,6,28,21,Grief,Negative,"['Torn', 'apart', 'by', 'grief,', 'the', 'echoes', 'of', 'loss', 'reverberate', 'through', 'the', 'soul.']","['#Grief', '#TornApart']",['Italy']
1,"Isolation deepens, an emotional winter where warmth is but a distant memory. ", Isolation ,2020/4/2 14:20, WinterOfEmotions , Instagram , #Isolation #EmotionalWinter            ,35,70, Japan       ,2020,4,2,14,Isolation,Negative,"['Isolation', 'deepens,', 'an', 'emotional', 'winter', 'where', 'warmth', 'is', 'but', 'a', 'distant', 'memory.']","['#Isolation', '#EmotionalWinter']",['Japan']
1,"Soul-crushing disappointment, hopes shattered like fragile glass. ", Disappointment ,2019/10/8 18:30, ShatteredHopes  , Twitter  , #Disappointment #CrushedHopes          ,20,40, Spain        ,2019,10,8,18,Disappointment,Negative,"['Soul-crushing', 'disappointment,', 'hopes', 'shattered', 'like', 'fragile', 'glass.']","['#Disappointment', '#CrushedHopes']",['Spain']
1,"Painful echoes of a love once cherished, now lost in the abyss of time. ", LostLove ,2016/11/22 9:45, AbyssOfTime     , Facebook , #LostLove #PainfulEchoes               ,22,45, Netherlands  ,2016,11,22,9,Lostlove,Unknown,"['Painful', 'echoes', 'of', 'a', 'love', 'once', 'cherished,', 'now', 'lost', 'in', 'the', 'abyss', 'of', 'time.']","['#LostLove', '#PainfulEchoes']",['Netherlands']
1,"Heartache deepens, a solitary journey through the abyss of despair. ", Despair   ,2022/8/18 22:00, SolitaryDescent , Instagram , #Despair #AbyssOfHeartache             ,40,80, South Africa ,2022,8,18,22,Despair,Negative,"['Heartache', 'deepens,', 'a', 'solitary', 'journey', 'through', 'the', 'abyss', 'of', 'despair.']","['#Despair', '#AbyssOfHeartache']","['South', 'Africa']"
1,"Melancholy lingers, a bittersweet serenade in the quietude of solitude. ", Melancholy ,2017/3/12 23:30, SerenadeOfSolitude , Twitter , #Melancholy #QuietSerenade             ,18,35, UK         ,2017,3,12,23,Melancholy,Negative,"['Melancholy', 'lingers,', 'a', 'bittersweet', 'serenade', 'in', 'the', 'quietude', 'of', 'solitude.']","['#Melancholy', '#QuietSerenade']",['UK']
1,"Bitterness like a poison, seeping into every crevice of the wounded heart. ", Bitterness ,2015/12/15 16:15, PoisonedHeart   , Facebook , #Bitterness #WoundedHeart              ,25,50, Australia   ,2015,12,15,16,Bitterness,Negative,"['Bitterness', 'like', 'a', 'poison,', 'seeping', 'into', 'every', 'crevice', 'of', 'the', 'wounded', 'heart.']","['#Bitterness', '#WoundedHeart']",['Australia']
1,"Emotional exhaustion, the weight of the world crushing weary shoulders. ", Exhaustion ,2021/9/5 13:30, WearySoulCrushed , Instagram , #Exhaustion #CrushedSpirit             ,35,70, Canada     ,2021,9,5,13,Exhaustion,Negative,"['Emotional', 'exhaustion,', 'the', 'weight', 'of', 'the', 'world', 'crushing', 'weary', 'shoulders.']","['#Exhaustion', '#CrushedSpirit']",['Canada']
1,"Sorrowful echoes, a symphony of pain played by the strings of loss. ", Sorrow      ,2018/5/22 20:45, StringsOfSorrow , Twitter  , #Sorrow #SymphonyOfLoss                ,18,35, Germany     ,2018,5,22,20,Sorrow,Negative,"['Sorrowful', 'echoes,', 'a', 'symphony', 'of', 'pain', 'played', 'by', 'the', 'strings', 'of', 'loss.']","['#Sorrow', '#SymphonyOfLoss']",['Germany']
1,"Darkness descends, engulfing the soul in the shadows of despair.  ", Darkness     ,2016/7/10 18:20, SoulInShadow    , Facebook , #Darkness #SoulEngulfed                 ,28,55, USA         ,2016,7,10,18,Darkness,Negative,"['Darkness', 'descends,', 'engulfing', 'the', 'soul', 'in', 'the', 'shadows', 'of', 'despair.']","['#Darkness', '#SoulEngulfed']",['USA']
1,"Desperation whispers, the silent plea for a glimmer of hope in the abyss. ", Desperation ,2019/4/30 14:00, WhisperedDespair , Instagram , #Desperation #GlimmerOfHope            ,22,45, France    ,2019,4,30,14,Desperation,Negative,"['Desperation', 'whispers,', 'the', 'silent', 'plea', 'for', 'a', 'glimmer', 'of', 'hope', 'in', 'the', 'abyss.']","['#Desperation', '#GlimmerOfHope']",['France']
1,"Heart in ruins, the remnants of shattered dreams scattered in the wind. ", Ruins      ,2022/1/8 11:30, DreamsInWind    , Twitter  , #Ruins #ShatteredDreams                ,20,40, Brazil     ,2022,1,8,11,Ruins,Negative,"['Heart', 'in', 'ruins,', 'the', 'remnants', 'of', 'shattered', 'dreams', 'scattered', 'in', 'the', 'wind.']","['#Ruins', '#ShatteredDreams']",['Brazil']
1,"Shattered by the echoes of a shattered dream, fragments of hope scattered. ", Desolation ,2017/9/10 19:15, DreamEchoes , Twitter , #Desolation #ScatteredHope ,20,40, Australia ,2017,9,10,19,Desolation,Negative,"['Shattered', 'by', 'the', 'echoes', 'of', 'a', 'shattered', 'dream,', 'fragments', 'of', 'hope', 'scattered.']","['#Desolation', '#ScatteredHope']",['Australia']
1,"Avoiding the thorns of regret, walking barefoot on the path of remorse. ", Regret ,2022/4/18 11:30, RemorseWalker , Instagram , #Regret #PathOfRemorse ,25,50, Canada ,2022,4,18,11,Regret,Negative,"['Avoiding', 'the', 'thorns', 'of', 'regret,', 'walking', 'barefoot', 'on', 'the', 'path', 'of', 'remorse.']","['#Regret', '#PathOfRemorse']",['Canada']
1,"In the labyrinth of grief, the walls echo with the footsteps of lost joy. ", Grief ,2018/12/5 21:45, JoyLabyrinth , Facebook , #Grief #LostJoyFootsteps ,18,35, USA ,2018,12,5,21,Grief,Negative,"['In', 'the', 'labyrinth', 'of', 'grief,', 'the', 'walls', 'echo', 'with', 'the', 'footsteps', 'of', 'lost', 'joy.']","['#Grief', '#LostJoyFootsteps']",['USA']
1,"A soul adrift in the sea of solitude, waves of loneliness crashing relentlessly. ", Loneliness ,2016/6/28 14:20, SolitudeSeas , Twitter , #Loneliness #CrashingWaves ,22,45, UK ,2016,6,28,14,Loneliness,Negative,"['A', 'soul', 'adrift', 'in', 'the', 'sea', 'of', 'solitude,', 'waves', 'of', 'loneliness', 'crashing', 'relentlessly.']","['#Loneliness', '#CrashingWaves']",['UK']
1,"The bitterness of betrayal, a taste that lingers, staining the palate of trust. ", Bitterness ,2019/10/22 17:00, PalateStainer , Instagram , #Bitterness #StainedTrust ,15,30, Germany ,2019,10,22,17,Bitterness,Negative,"['The', 'bitterness', 'of', 'betrayal,', 'a', 'taste', 'that', 'lingers,', 'staining', 'the', 'palate', 'of', 'trust.']","['#Bitterness', '#StainedTrust']",['Germany']
1,"In the ruins of hope, echoes of shattered dreams whisper tales of loss. ", Desolation ,2021/3/15 22:45, HopeRuins , Facebook , #Desolation #WhisperedLoss ,28,55, Brazil ,2021,3,15,22,Desolation,Negative,"['In', 'the', 'ruins', 'of', 'hope,', 'echoes', 'of', 'shattered', 'dreams', 'whisper', 'tales', 'of', 'loss.']","['#Desolation', '#WhisperedLoss']",['Brazil']
1,"Sinking like a stone in the ocean of heartbreak, each ripple a sigh of despair. ", Heartbreak ,2017/8/10 19:30, OceanSinker , Twitter , #Heartbreak #RippleOfDespair ,22,45, France ,2017,8,10,19,Heartbreak,Negative,"['Sinking', 'like', 'a', 'stone', 'in', 'the', 'ocean', 'of', 'heartbreak,', 'each', 'ripple', 'a', 'sigh', 'of', 'despair.']","['#Heartbreak', '#RippleOfDespair']",['France']
1,"Tears, the ink staining the pages of a journal, a testament to silent grief. ", Grief ,2023/1/28 14:30, InkJournalist , Instagram , #Grief #SilentTears ,30,60, India ,2023,1,28,14,Grief,Negative,"['Tears,', 'the', 'ink', 'staining', 'the', 'pages', 'of', 'a', 'journal,', 'a', 'testament', 'to', 'silent', 'grief.']","['#Grief', '#SilentTears']",['India']
1,"In the wasteland of lost trust, the echoes of broken promises reverberate. ", Betrayal ,2016/12/12 10:00, TrustWasteland , Facebook , #Betrayal #ReverberatingPromises ,25,50, Italy ,2016,12,12,10,Betrayal,Negative,"['In', 'the', 'wasteland', 'of', 'lost', 'trust,', 'the', 'echoes', 'of', 'broken', 'promises', 'reverberate.']","['#Betrayal', '#ReverberatingPromises']",['Italy']
1,"Avoiding the shards of shattered dreams, walking the tightrope of resilience. ", Resilience ,2020/7/18 15:15, DreamTightrope , Twitter , #Resilience #TightropeWalk ,35,70, Japan ,2020,7,18,15,Resilience,Positive,"['Avoiding', 'the', 'shards', 'of', 'shattered', 'dreams,', 'walking', 'the', 'tightrope', 'of', 'resilience.']","['#Resilience', '#TightropeWalk']",['Japan']
1,"Suffocating in the silence of solitude, where echoes of laughter once thrived. ", Isolation ,2022/5/20 20:30, EchoedLaughter , Instagram , #Isolation #SilentSolitude ,30,60, South Africa ,2022,5,20,20,Isolation,Negative,"['Suffocating', 'in', 'the', 'silence', 'of', 'solitude,', 'where', 'echoes', 'of', 'laughter', 'once', 'thrived.']","['#Isolation', '#SilentSolitude']","['South', 'Africa']"
1,"Haunted by the specter of lost possibilities, a ghost that refuses to fade away. ", Regret ,2019/11/8 14:45, PossibilityGhost , Twitter , #Regret #FadingPossibilities ,18,35, Spain ,2019,11,8,14,Regret,Negative,"['Haunted', 'by', 'the', 'specter', 'of', 'lost', 'possibilities,', 'a', 'ghost', 'that', 'refuses', 'to', 'fade', 'away.']","['#Regret', '#FadingPossibilities']",['Spain']
1,"In the labyrinth of despair, the echoes of a broken heart reverberate endlessly. ", Despair ,2017/3/28 22:00, EndlessLabyrinth , Facebook , #Despair #EndlessReverberation ,28,55, Australia ,2017,3,28,22,Despair,Negative,"['In', 'the', 'labyrinth', 'of', 'despair,', 'the', 'echoes', 'of', 'a', 'broken', 'heart', 'reverberate', 'endlessly.']","['#Despair', '#EndlessReverberation']",['Australia']
1,"Sinking like autumn leaves in the river of sorrow, carried away by the current. ", Sorrow ,2020/9/15 18:15, RiverOfSorrow , Instagram , #Sorrow #AutumnLeaves ,22,45, Canada ,2020,9,15,18,Sorrow,Negative,"['Sinking', 'like', 'autumn', 'leaves', 'in', 'the', 'river', 'of', 'sorrow,', 'carried', 'away', 'by', 'the', 'current.']","['#Sorrow', '#AutumnLeaves']",['Canada']
1,"In the garden of broken dreams, petals fall, a silent testimony to shattered hopes. ", Desolation ,2018/6/10 13:30, DreamGardener , Twitter , #Desolation #ShatteredHopes ,20,40, UK ,2018,6,10,13,Desolation,Negative,"['In', 'the', 'garden', 'of', 'broken', 'dreams,', 'petals', 'fall,', 'a', 'silent', 'testimony', 'to', 'shattered', 'hopes.']","['#Desolation', '#ShatteredHopes']",['UK']
1,"Tears, the currency of grief, spent in the marketplace of lost love and longing. ", Grief ,2016/12/22 21:45, CurrencyOfTears , Facebook , #Grief #LostLoveLonging ,25,50, USA ,2016,12,22,21,Grief,Negative,"['Tears,', 'the', 'currency', 'of', 'grief,', 'spent', 'in', 'the', 'marketplace', 'of', 'lost', 'love', 'and', 'longing.']","['#Grief', '#LostLoveLonging']",['USA']
1,"Wandering in the maze of betrayal, the walls closing in with every wrong turn. ", Betrayal ,2021/1/5 16:20, MazeWanderer , Instagram , #Betrayal #ClosingWalls ,15,30, Germany ,2021,1,5,16,Betrayal,Negative,"['Wandering', 'in', 'the', 'maze', 'of', 'betrayal,', 'the', 'walls', 'closing', 'in', 'with', 'every', 'wrong', 'turn.']","['#Betrayal', '#ClosingWalls']",['Germany']
1,"A soul weathered by the storm of heartbreak, seeking refuge in the calm after. ", Heartbreak ,2019/4/18 11:00, StormSeeker , Twitter , #Heartbreak #CalmAfterStorm ,22,45, Brazil ,2019,4,18,11,Heartbreak,Negative,"['A', 'soul', 'weathered', 'by', 'the', 'storm', 'of', 'heartbreak,', 'seeking', 'refuge', 'in', 'the', 'calm', 'after.']","['#Heartbreak', '#CalmAfterStorm']",['Brazil']
1,"In the tapestry of despair, threads of hope unravel, leaving a portrait of sorrow. ", Despair ,2017/8/28 19:30, TapestrySorrow , Facebook , #Despair #UnraveledHope ,18,35, India ,2017,8,28,19,Despair,Negative,"['In', 'the', 'tapestry', 'of', 'despair,', 'threads', 'of', 'hope', 'unravel,', 'leaving', 'a', 'portrait', 'of', 'sorrow.']","['#Despair', '#UnraveledHope']",['India']
1,"Like a withered rose in the garden of love, petals fall, a silent surrender to time. ", Loss ,2023/2/10 14:30, WitheredRose , Instagram , #Loss #SilentSurrender ,28,55, France ,2023,2,10,14,Loss,Negative,"['Like', 'a', 'withered', 'rose', 'in', 'the', 'garden', 'of', 'love,', 'petals', 'fall,', 'a', 'silent', 'surrender', 'to', 'time.']","['#Loss', '#SilentSurrender']",['France']
1,"In the void of heartache, echoes of a love song play, each note a pang of longing. ", Heartache ,2022/7/10 22:15, LoveSongEcho , Instagram , #Heartache #LoveSongLonging ,30,60, Japan ,2022,7,10,22,Heartache,Negative,"['In', 'the', 'void', 'of', 'heartache,', 'echoes', 'of', 'a', 'love', 'song', 'play,', 'each', 'note', 'a', 'pang', 'of', 'longing.']","['#Heartache', '#LoveSongLonging']",['Japan']
1,"Nostalgia, a bittersweet dance in the moonlit ballroom of cherished memories. ", Nostalgia ,2019/5/15 21:30, MoonlitMemories , Twitter , #Nostalgia #CherishedMemories ,18,35, Italy ,2019,5,15,21,Nostalgia,Neutral,"['Nostalgia,', 'a', 'bittersweet', 'dance', 'in', 'the', 'moonlit', 'ballroom', 'of', 'cherished', 'memories.']","['#Nostalgia', '#CherishedMemories']",['Italy']
1,"In the symphony of grief, each tear is a note, composing a melancholic melody. ", Grief ,2018/11/28 14:00, SymphonyOfTears , Facebook , #Grief #MelancholicMelody ,22,45, Germany ,2018,11,28,14,Grief,Negative,"['In', 'the', 'symphony', 'of', 'grief,', 'each', 'tear', 'is', 'a', 'note,', 'composing', 'a', 'melancholic', 'melody.']","['#Grief', '#MelancholicMelody']",['Germany']
1,"Betrayal, a venomous serpent slithering through the garden of trust, poisoning roots. ", Betrayal ,2021/3/2 17:45, VenomousGarden , Instagram , #Betrayal #PoisonedTrust ,25,50, Canada ,2021,3,2,17,Betrayal,Negative,"['Betrayal,', 'a', 'venomous', 'serpent', 'slithering', 'through', 'the', 'garden', 'of', 'trust,', 'poisoning', 'roots.']","['#Betrayal', '#PoisonedTrust']",['Canada']
1,"Sinking in the quicksand of despair, the harder you fight, the deeper you descend. ", Despair ,2016/10/18 19:30, QuicksandFighter , Twitter , #Despair #DeepDescent ,20,40, USA ,2016,10,18,19,Despair,Negative,"['Sinking', 'in', 'the', 'quicksand', 'of', 'despair,', 'the', 'harder', 'you', 'fight,', 'the', 'deeper', 'you', 'descend.']","['#Despair', '#DeepDescent']",['USA']
1,"Wandering through the cemetery of lost dreams, tombstones marking untold sorrows. ", Desolation ,2020/8/15 12:30, DreamCemetery , Facebook , #Desolation #UntoldSorrows ,28,55, France ,2020,8,15,12,Desolation,Negative,"['Wandering', 'through', 'the', 'cemetery', 'of', 'lost', 'dreams,', 'tombstones', 'marking', 'untold', 'sorrows.']","['#Desolation', '#UntoldSorrows']",['France']
1,"Swept away by the river of regret, the currents of the past refusing to release. ", Regret ,2017/4/28 16:20, RegretRiver , Instagram , #Regret #PastCurrents ,18,35, UK ,2017,4,28,16,Regret,Negative,"['Swept', 'away', 'by', 'the', 'river', 'of', 'regret,', 'the', 'currents', 'of', 'the', 'past', 'refusing', 'to', 'release.']","['#Regret', '#PastCurrents']",['UK']
1,"Whispers of lost love linger in the attic of the heart, forgotten but not erased. ", Loss ,2019/9/10 21:00, HeartAttic , Twitter , #Loss #ForgottenLove ,22,45, Australia ,2019,9,10,21,Loss,Negative,"['Whispers', 'of', 'lost', 'love', 'linger', 'in', 'the', 'attic', 'of', 'the', 'heart,', 'forgotten', 'but', 'not', 'erased.']","['#Loss', '#ForgottenLove']",['Australia']
